Date,Name,Type,Crop,Direction,Class,Pyf,Pys,Bel,Dyso,Ecc,CS,Lpoma,Pha,Pd,Pp,Unid,Poly,Can,Gob,Mal
09-02-2012,FS3,F,,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS3,F,,N,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS3,F,,N,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS3,F,,S,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS3,F,,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS3,F,,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS3,F,,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS3,F,,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS3,F,,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS3,F,,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS3,F,,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,Below,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,E,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,W,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,W,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,W,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,BEL1,D,0,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,Below,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
09-02-2012,FS2,F,,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,N,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,N,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,E,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,W,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,FS2,F,,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,Below,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,N,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,N,3,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0
09-02-2012,PN7,C,20,N,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,S,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,E,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2012,PN7,C,20,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,ES2,E,,Below,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,AIL1,E,,Below,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10-02-2012,BEL2,D,0,Below,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,N,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,BEL2,D,0,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,Below,0,3,12,0,0,0,0,0,0,1,0,0,0,0,0,0
10-02-2012,PN9,C,300,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,N,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,S,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,E,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,W,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,W,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2012,PN9,C,300,W,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,AIL3,E,,Below,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC1,D,300,Below,0,0,0,0,0,66,0,0,0,0,0,0,0,1,0,0
11-02-2012,ECC1,D,300,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC1,D,300,N,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC1,D,300,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC1,D,300,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC1,D,300,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC1,D,300,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC1,D,300,S,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC1,D,300,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,Below,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,N,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,N,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,N,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,S,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,W,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC2,D,100,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,AIL4,E,,Below,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,AIL5,E,,Below,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,Below,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,N,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,W,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,W,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11-02-2012,ECC3,D,20,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,Below,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,N,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,N,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,S,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,S,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,E,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,E,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,E,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,E,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,W,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN1,C,200,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,Below,0,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,N,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,S,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,S,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,E,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,E,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,W,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,W,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,PN2,C,50,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,Below,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13-02-2012,FS4,F,,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,N,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13-02-2012,FS4,F,,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,E,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13-02-2012,FS4,F,,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,FS4,F,,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,AIL2,E,,Below,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2012,ES1,E,,Below,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,Below,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,E,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,FS1,F,,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN5,C,200,Below,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN5,C,200,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN5,C,200,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN5,C,200,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN5,C,200,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN5,C,200,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN5,C,200,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN5,C,200,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN5,C,200,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN5,C,200,W,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN5,C,200,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN5,C,200,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN5,C,200,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,Below,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,N,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,N,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,S,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,S,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14-02-2012,PN4,C,20,E,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,W,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,W,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2012,PN4,C,20,W,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,Below,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,N,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,S,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,PN7,C,20,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,Below,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
15-02-2012,FS2,F,,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,S,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,FS2,F,,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,BEL1,D,20,Below,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
15-02-2012,BEL1,D,20,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,BEL1,D,20,N,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,BEL1,D,20,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2012,BEL1,D,20,N,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
